label,text,Key
disengagement,"The following data were obtained from one Male student 7 of English class 138 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:72.55879388985565, sd:9.113513816302971, max:87.84496811740601, min:60.0
ACC: mean:13.335834666880206, sd:15.935930443907871, max:43.691496557205895, min:-10.72609143433404
EDA: mean:0.7459806836135987, sd:0.087846489358161, max:0.8885262924071053, min:0.5924065017258299
TEMP: mean:30.055852263406592, sd:0.3269726713839483, max:30.57279831574465, min:29.5",138_7
neutral,"The following data were obtained from one Male student 7 of Health class 155 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:88.27543006670263, sd:13.895154006537949, max:110.58811650461266, min:60.0
ACC: mean:26.208624329507145, sd:12.673746133661652, max:44.32918763936953, min:-2.4949584762400256
EDA: mean:0.4861524774015368, sd:0.0714959031595747, max:0.5729099828972454, min:0.3478398907328336
TEMP: mean:30.223136380794063, sd:0.3709227260342139, max:31.0, min:29.79797837866282",155_7
engagement,"The following data were obtained from one Male student 7 of Politics class 107 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:82.65725270231643, sd:7.550182182145795, max:94.70911248276876, min:71.114948119315
ACC: mean:41.85016382072502, sd:8.131816958752085, max:54.09520665775973, min:29.476132339258964
EDA: mean:0.415567358168322, sd:0.0693020545048624, max:0.5428245691344324, min:0.3346507574015216
TEMP: mean:30.401561844081947, sd:0.2166961627446917, max:30.63777852249668, min:29.98202024972182",107_7
engagement,"The following data were obtained from one Male student 7 of Politics class 137 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:90.46152631453592, sd:11.814340670552747, max:103.34482101794516, min:66.08746148834719
ACC: mean:40.27290655602616, sd:8.417299202142157, max:54.63732832143474, min:25.094385780537813
EDA: mean:0.4549894236262288, sd:0.0877670538241015, max:0.6248137069120836, min:0.3165389393089767
TEMP: mean:30.38765856839772, sd:0.1840085284469499, max:30.61328320619206, min:29.95267531744725",137_7
neutral,"The following data were obtained from one Male student 7 of English class 139 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.37273599295216, sd:13.967994283341698, max:98.3449742064909, min:60.0
ACC: mean:26.997355999595403, sd:10.880023112110717, max:48.33857763176656, min:13.58263412041417
EDA: mean:0.6035482748654594, sd:0.1147398054065512, max:0.8370531562328791, min:0.4062440284939286
TEMP: mean:30.25002639441336, sd:0.3594285357660921, max:31.0, min:29.57019312067429",139_7
disengagement,"The following data were obtained from one Male student 7 of Politics class 142 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.91615877574012, sd:10.53350082794681, max:96.50613492641676, min:60.0
ACC: mean:12.809131777499374, sd:14.999397498776366, max:36.87268771891067, min:-14.321577107340268
EDA: mean:0.7244188491265168, sd:0.1675226307910735, max:1.0915629747079958, min:0.5100907856708533
TEMP: mean:30.376610845877973, sd:0.3826853977870565, max:30.93802666520386, min:29.66735247138934",142_7
neutral,"The following data were obtained from one Male student 7 of Language class 133 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.7746462775972, sd:7.759511224877623, max:88.74876374002838, min:65.40103035037149
ACC: mean:25.985982780136403, sd:14.700623087426948, max:43.706061067119535, min:-1.0428089142283596
EDA: mean:0.568141438638565, sd:0.093997570219308, max:0.7429093967679413, min:0.3890722344038118
TEMP: mean:30.22544456902788, sd:0.26121258531255, max:30.64342156950693, min:29.733387879847623",133_7
disengagement,"The following data were obtained from one Male student 7 of Science class 113 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:69.27319395363027, sd:10.324148353783556, max:92.4492249367094, min:60.0
ACC: mean:20.335436049422576, sd:17.150214566056583, max:59.844119505350726, min:-1.246580887591442
EDA: mean:0.7572342975875922, sd:0.0921952493938673, max:0.904315348713522, min:0.5889467011623372
TEMP: mean:30.146133459745226, sd:0.4298858268384945, max:30.988783567974004, min:29.546150209091728",113_7
neutral,"The following data were obtained from one Male student 7 of Health class 120 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.541353779872, sd:8.83662429579828, max:90.12607411570085, min:61.01332199904227
ACC: mean:24.949326661952377, sd:7.331054370769847, max:37.6483023990407, min:8.671618117404883
EDA: mean:0.5782803456332899, sd:0.0641755063146743, max:0.674065726590905, min:0.4811079189659683
TEMP: mean:30.26066125861253, sd:0.3703785754778678, max:31.0, min:29.860946381154594",120_7
disengagement,"The following data were obtained from one Male student 7 of Health class 125 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:69.77042173808877, sd:10.37584213538146, max:93.61716119119784, min:60.0
ACC: mean:13.21613062750072, sd:15.480107319811191, max:35.52520048970125, min:-19.343520675834625
EDA: mean:0.7452398236144626, sd:0.1449533613188789, max:1.0096754447650949, min:0.4567426844522576
TEMP: mean:30.02709072428757, sd:0.2821654707429448, max:30.460304194574466, min:29.5",125_7
neutral,"The following data were obtained from one Male student 7 of Language class 141 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.82615864840457, sd:7.062872505403363, max:86.05145424061126, min:65.61258322407349
ACC: mean:32.1699801360685, sd:13.364896581564023, max:61.34398944425564, min:13.63784651642733
EDA: mean:0.598624528819623, sd:0.1412831250843258, max:0.9022789482793334, min:0.4212006361332526
TEMP: mean:30.32598093751214, sd:0.3209873684550683, max:30.820467812451746, min:29.78065835647271",141_7
engagement,"The following data were obtained from one Male student 7 of English class 120 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:81.83879649597931, sd:9.61866228229808, max:108.22590230569482, min:71.72995079133251
ACC: mean:38.50428252234548, sd:7.9199024184152815, max:47.72056965739722, min:22.412130049761583
EDA: mean:0.4646836425901893, sd:0.0899956108561439, max:0.5752540731029231, min:0.3164137595831386
TEMP: mean:30.30803122949865, sd:0.3105194389672918, max:30.946977243382676, min:29.932377612192187",120_7
disengagement,"The following data were obtained from one Male student 7 of Politics class 129 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.69522296110752, sd:9.676995576452349, max:90.88481059866128, min:60.0
ACC: mean:25.43544283189012, sd:15.979586231665072, max:47.13817751389563, min:-3.904140786123008
EDA: mean:0.7349480404065656, sd:0.1016924602132106, max:0.9123168469489712, min:0.6031888745535351
TEMP: mean:30.03152948522685, sd:0.2488342259610217, max:30.53180349741767, min:29.571485575805163",129_7
disengagement,"The following data were obtained from one Male student 7 of English class 106 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:70.19475019989804, sd:7.66679189781199, max:86.31973207112551, min:62.381668918745504
ACC: mean:16.087209972247344, sd:14.202410913018696, max:37.51556839278377, min:-13.444122444219987
EDA: mean:0.6602280592095887, sd:0.1694057904733306, max:1.0012289509371095, min:0.4198134789823622
TEMP: mean:30.035189870668276, sd:0.3346568359836142, max:30.506790859126983, min:29.5",106_7
neutral,"The following data were obtained from one Male student 7 of Politics class 113 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.315578493184, sd:14.51291337601623, max:110.86394380993964, min:60.0
ACC: mean:27.543795853911767, sd:12.413182434636203, max:50.24516459821716, min:7.03574663951952
EDA: mean:0.5111785013906394, sd:0.1454041194012169, max:0.7521429801524142, min:0.2886438721366375
TEMP: mean:30.15493978604103, sd:0.2551431044511738, max:30.440946422784204, min:29.632171346722984",113_7
engagement,"The following data were obtained from one Male student 7 of Language class 108 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:82.88920576492907, sd:7.730497280157785, max:96.76173931693076, min:68.2403670010838
ACC: mean:36.72710119424223, sd:8.595137861145718, max:49.50267395898296, min:22.68464684756357
EDA: mean:0.4355532863804307, sd:0.0849011814344503, max:0.5463906934075863, min:0.2726030383887871
TEMP: mean:30.29855830543905, sd:0.1448361044765785, max:30.59599686079922, min:30.12848756074121",108_7
neutral,"The following data were obtained from one Male student 7 of Health class 156 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.59412710947862, sd:11.26679979717429, max:100.45510511956851, min:66.70265050089357
ACC: mean:24.133759474128627, sd:13.033804128408626, max:52.75437010283697, min:8.302792392815629
EDA: mean:0.541811339877335, sd:0.0950921863832829, max:0.6808220165224537, min:0.3139209922928807
TEMP: mean:30.28712225215482, sd:0.2356610252776304, max:30.691021988549192, min:30.0499406548712",156_7
neutral,"The following data were obtained from one Male student 7 of Health class 118 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.74671338016155, sd:13.810517128438816, max:104.99192386531756, min:60.0
ACC: mean:28.5004153143228, sd:14.773200394319105, max:55.43772156642545, min:-5.380295043000437
EDA: mean:0.5071125601493606, sd:0.1198066944078819, max:0.6510136929740815, min:0.2461876820499024
TEMP: mean:30.194771197031884, sd:0.287725406099308, max:30.55865941642601, min:29.744309065756006",118_7
disengagement,"The following data were obtained from one Male student 7 of Politics class 153 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.60978062941558, sd:13.369727221404087, max:102.01080597521138, min:60.0
ACC: mean:14.590501272572183, sd:11.361049397786154, max:38.13538201477581, min:2.585726670938328
EDA: mean:0.8353497127180528, sd:0.1725860987952512, max:1.0553810302772688, min:0.4993245341258902
TEMP: mean:30.10895101630624, sd:0.2562301042669356, max:30.467102449656377, min:29.59217523811107",153_7
disengagement,"The following data were obtained from one Male student 7 of Politics class 119 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:66.36782213417828, sd:5.068892719394073, max:74.3205534230899, min:60.0
ACC: mean:19.48766493911819, sd:12.958966493141714, max:37.57878767084159, min:-0.8195307421329545
EDA: mean:0.8211679265825677, sd:0.2059190587391892, max:1.0350402636466447, min:0.3391289690793791
TEMP: mean:30.062811256436827, sd:0.2629499451130418, max:30.493726390856136, min:29.5",119_7
